category,gender,age,year,division,population,Latitude,Longitude
4,1,28-24,2017,1,20,41.8851513,-86.97143566
4,1,2,2017,1,42,41.8851513,-86.97143566
4,1,3,2017,1,35,41.8851513,-86.97143566
4,1,4,2017,1,20,41.8851513,-86.97143566
4,1,5,2017,1,27,41.8851513,-86.97143566
4,1,28-24,2017,1,19,41.8851513,-86.97143566
4,1,2,2017,1,37,41.8851513,-86.97143566
4,1,3,2017,1,31,41.8851513,-86.97143566
4,1,4,2017,1,28,41.8851513,-86.97143566
4,1,5,2017,1,33,41.8851513,-86.97143566
5,1,28-24,2017,1,21,41.8851513,-86.97143566
5,1,2,2017,1,39,41.8851513,-86.97143566
5,1,3,2017,1,40,41.8851513,-86.97143566
5,1,4,2017,1,21,41.8851513,-86.97143566
5,1,5,2017,1,29,41.8851513,-86.97143566
5,1,28-24,2017,1,15,41.8851513,-86.97143566
5,1,2,2017,1,34,41.8851513,-86.97143566
5,1,3,2017,1,24,41.8851513,-86.97143566
5,1,4,2017,1,30,41.8851513,-86.97143566
5,1,5,2017,1,37,41.8851513,-86.97143566
6,1,28-24,2017,1,37,41.8851513,-86.97143566
6,1,2,2017,1,62,41.8851513,-86.97143566
6,1,3,2017,1,52,41.8851513,-86.97143566
6,1,4,2017,1,28,41.8851513,-86.97143566
6,1,5,2017,1,35,41.8851513,-86.97143566
6,1,28-24,2017,1,23,41.8851513,-86.97143566
6,1,2,2017,1,52,41.8851513,-86.97143566
6,1,3,2017,1,36,41.8851513,-86.97143566
6,1,4,2017,1,34,41.8851513,-86.97143566
6,1,5,2017,1,39,41.8851513,-86.97143566
7,1,28-24,2017,1,35,41.8851513,-86.97143566
7,1,2,2017,1,61,41.8851513,-86.97143566
7,1,3,2017,1,51,41.8851513,-86.97143566
7,1,4,2017,1,26,41.8851513,-86.97143566
7,1,5,2017,1,34,41.8851513,-86.97143566
7,1,28-24,2017,1,22,41.8851513,-86.97143566
7,1,2,2017,1,52,41.8851513,-86.97143566
7,1,3,2017,1,36,41.8851513,-86.97143566
7,1,4,2017,1,33,41.8851513,-86.97143566
7,1,5,2017,1,36,41.8851513,-86.97143566
8,1,28-24,2017,1,8,41.8851513,-86.97143566
8,1,2,2017,1,28,41.8851513,-86.97143566
8,1,3,2017,1,30,41.8851513,-86.97143566
8,1,4,2017,1,14,41.8851513,-86.97143566
8,1,5,2017,1,19,41.8851513,-86.97143566
8,1,28-24,2017,1,13,41.8851513,-86.97143566
8,1,2,2017,1,36,41.8851513,-86.97143566
8,1,3,2017,1,25,41.8851513,-86.97143566
8,1,4,2017,1,23,41.8851513,-86.97143566
8,1,5,2017,1,14,41.8851513,-86.97143566
9,1,28-24,2017,1,18,41.8851513,-86.97143566
9,1,2,2017,1,29,41.8851513,-86.97143566
9,1,3,2017,1,29,41.8851513,-86.97143566
9,1,4,2017,1,16,41.8851513,-86.97143566
9,1,5,2017,1,9,41.8851513,-86.97143566
9,1,28-24,2017,1,13,41.8851513,-86.97143566
9,1,2,2017,1,28,41.8851513,-86.97143566
9,1,3,2017,1,19,41.8851513,-86.97143566
9,1,4,2017,1,17,41.8851513,-86.97143566
9,1,5,2017,1,14,41.8851513,-86.97143566
10,1,28-24,2017,1,34,41.8851513,-86.97143566
10,1,2,2017,1,59,41.8851513,-86.97143566
10,1,3,2017,1,49,41.8851513,-86.97143566
10,1,4,2017,1,25,41.8851513,-86.97143566
10,1,5,2017,1,31,41.8851513,-86.97143566
10,1,28-24,2017,1,23,41.8851513,-86.97143566
10,1,2,2017,1,52,41.8851513,-86.97143566
10,1,3,2017,1,35,41.8851513,-86.97143566
10,1,4,2017,1,32,41.8851513,-86.97143566
10,1,5,2017,1,33,41.8851513,-86.97143566
